storage,ram,warranty,days_since_posted,brand_enc,model_enc,district_enc,cond_New,cond_Used,price,brand,model,district,condition
128.0,4.0,0,180,94936.78554610761,130871.36712056895,82392.69750409125,True,False,123800.0,Sony,Sony Xperia 1 III,Badulla,New
256.0,4.0,0,365,15386.073825503356,15486.906190689504,93990.62876049172,True,False,16700.0,Other,Redmi 9A,Kegalle,New
64.0,8.0,0,7,97917.97445255474,253083.3507477765,95823.04900181488,True,False,251200.0,Samsung,Galaxy S23,Colombo,New
512.0,8.0,1,21,97917.97445255474,253083.3507477765,77233.95897938183,False,True,338900.0,Samsung,Galaxy S23,Monaragala,Used
128.0,8.0,1,7,257365.38849646822,221074.4410842764,95823.04900181488,False,True,205300.0,Apple,iPhone 12,Colombo,Used
256.0,12.0,0,60,257365.38849646822,140339.59996967835,95823.04900181488,True,False,177200.0,Apple,iPhone XR,Colombo,New
128.0,8.0,0,7,257365.38849646822,269967.6191386011,103711.00702576112,False,True,224800.0,Apple,iPhone 12 Pro,Kandy,Used
128.0,6.0,0,14,40497.74011299453,53522.71067862169,85661.14130434782,False,True,44400.0,Oppo,Oppo A92,Gampaha,Used
128.0,4.0,0,365,15386.073825503356,26796.447781263545,85661.14130434782,True,False,23800.0,Other,Redmi Note 9,Gampaha,New
64.0,4.0,0,5,15386.073825503356,8333.520815155518,91916.9849169941,False,True,6800.0,Other,Itel A49,Anuradhapura,Used
256.0,6.0,1,30,97917.97445255474,40701.562497311475,95823.04900181488,False,True,47200.0,Samsung,Galaxy A13,Colombo,Used
128.0,3.0,0,60,15386.073825503356,21572.264745749373,91916.9849169941,True,False,19600.0,Other,Redmi 12,Anuradhapura,New
256.0,8.0,0,21,39362.87425149832,31900.139324537093,95823.04900181488,False,True,28200.0,Xiaomi,Redmi 12C,Colombo,Used
256.0,8.0,0,365,97917.97445255474,36716.2922561019,95823.04900181488,False,True,30000.0,Samsung,Galaxy A12,Colombo,Used
512.0,8.0,0,60,112310.1101226048,110106.22788148513,95823.04900181488,False,True,135700.0,Oneplus,OnePlus 9,Colombo,Used
128.0,8.0,0,180,97917.97445255474,195397.13717498505,115991.70105414501,False,True,153100.0,Samsung,Galaxy S22,Mannar,Used
128.0,8.0,0,90,257365.38849646822,346991.35595038394,124420.06610992628,False,True,279600.0,Apple,iPhone 14,Mullaitivu,Used
128.0,8.0,0,180,39362.87425149832,57853.598596687494,85661.14130434782,False,True,39900.0,Xiaomi,Redmi Note 12,Gampaha,Used
32.0,3.0,1,6,27953.91566265252,25864.696434646437,71138.72690290223,False,True,15400.0,Realme,Realme 8,Hambantota,Used
64.0,4.0,0,90,39362.87425149832,41436.801783884606,103293.80948314318,False,True,24600.0,Xiaomi,Redmi Note 10,Jaffna,Used
128.0,8.0,0,90,257365.38849646822,377823.79385442554,111228.6323253798,False,True,307600.0,Apple,iPhone 13 Pro,Trincomalee,Used
64.0,3.0,0,4,15386.073825503356,15921.774967089843,103293.80948314318,False,True,13500.0,Other,Infinix Hot 12,Jaffna,Used
128.0,8.0,0,7,34074.161073877825,40875.88097580751,111228.6323253798,True,False,47400.0,Vivo,Vivo Y75,Trincomalee,New
128.0,8.0,1,180,97917.97445255474,54188.93971904517,87796.20740059376,False,True,48300.0,Samsung,Galaxy A23,Batticaloa,Used
128.0,4.0,0,180,40497.74011299453,63841.08313659533,82392.69750409125,False,True,49900.0,Oppo,Oppo Reno 5,Badulla,Used
32.0,3.0,0,90,27953.91566265252,28737.602866155034,95823.04900181488,False,True,14000.0,Realme,Realme 9,Colombo,Used
128.0,6.0,0,0,40497.74011299453,35090.253383405914,102917.33403588989,True,False,38200.0,Oppo,Oppo A57,Kilinochchi,New
512.0,8.0,0,7,257365.38849646822,140955.23143193364,85661.14130434782,True,False,199700.0,Apple,iPhone SE,Gampaha,New
128.0,6.0,0,2,97917.97445255474,253083.3507477765,103711.00702576112,False,True,217400.0,Samsung,Galaxy S23,Kandy,Used
128.0,4.0,0,6,19583.721190036482,32502.02687313935,95823.04900181488,False,True,19900.0,Nokia,Nokia G21,Colombo,Used
128.0,4.0,0,30,112310.1101226048,154967.67778937303,85661.14130434782,False,True,110900.0,Oneplus,OnePlus 10 Pro,Gampaha,Used
512.0,8.0,0,3,69119.74921630374,72333.67827121622,87796.20740059376,False,True,90700.0,Huawei,Huawei Nova 5T,Batticaloa,Used
64.0,8.0,1,90,27953.91566265252,19795.34635056526,101348.45814434181,True,False,19500.0,Realme,Realme C30,Galle,New
128.0,8.0,1,21,257365.38849646822,173787.27283977624,95823.04900181488,False,True,166600.0,Apple,iPhone 11,Colombo,Used
128.0,8.0,0,21,97917.97445255474,40701.562497311475,95823.04900181488,True,False,50700.0,Samsung,Galaxy A13,Colombo,New
512.0,6.0,0,180,27953.91566265252,24676.078536864414,87796.20740059376,True,False,30100.0,Realme,Realme Narzo 50,Batticaloa,New
128.0,6.0,0,90,257365.38849646822,221074.4410842764,85661.14130434782,False,True,180700.0,Apple,iPhone 12,Gampaha,Used
512.0,6.0,1,90,39362.87425149832,47890.90705801962,82392.69750409125,True,False,76100.0,Xiaomi,Poco X3,Badulla,New
128.0,6.0,0,1,69119.74921630374,76593.7240697723,83246.0201484606,False,True,66300.0,Huawei,Huawei P30,Matara,Used
256.0,12.0,1,30,97917.97445255474,63063.303347058965,83246.0201484606,False,True,74500.0,Samsung,Galaxy A32,Matara,Used
256.0,6.0,0,90,97917.97445255474,63063.303347058965,95823.04900181488,False,True,61300.0,Samsung,Galaxy A32,Colombo,Used
256.0,12.0,0,90,257365.38849646822,381601.4887660484,110952.47148247254,False,True,404000.0,Apple,iPhone 15,Kurunegala,Used
128.0,8.0,1,21,34074.161073877825,40875.88097580751,103293.80948314318,False,True,37900.0,Vivo,Vivo Y75,Jaffna,Used
128.0,8.0,0,0,39362.87425149832,52365.87680322117,111228.6323253798,True,False,56300.0,Xiaomi,Redmi Note 11,Trincomalee,New
128.0,6.0,0,60,97917.97445255474,253083.3507477765,91916.9849169941,True,False,295300.0,Samsung,Galaxy S23,Anuradhapura,New
32.0,2.0,1,14,69119.74921630374,89998.6629501347,95823.04900181488,False,True,53000.0,Huawei,Huawei Mate 30,Colombo,Used
32.0,3.0,0,4,97917.97445255474,63063.303347058965,95823.04900181488,False,True,31200.0,Samsung,Galaxy A32,Colombo,Used
64.0,6.0,1,0,97917.97445255474,36716.2922561019,101394.06698685887,False,True,28600.0,Samsung,Galaxy A12,Polonnaruwa,Used
256.0,8.0,0,60,97917.97445255474,63063.303347058965,101348.45814434181,True,False,92200.0,Samsung,Galaxy A32,Galle,New
64.0,6.0,0,6,97917.97445255474,81014.33059306446,95823.04900181488,False,True,60700.0,Samsung,Galaxy A52,Colombo,Used
128.0,6.0,0,14,97917.97445255474,33074.0016748767,95823.04900181488,False,True,27200.0,Samsung,Galaxy M12,Colombo,Used
128.0,8.0,1,7,30231.324744260754,26330.44096923781,95823.04900181488,True,False,26100.0,Motorola,Moto E40,Colombo,New
64.0,3.0,0,60,15386.073825503356,15921.774967089843,103293.80948314318,False,True,13000.0,Other,Infinix Hot 12,Jaffna,Used
256.0,8.0,0,30,97917.97445255474,111445.16141583124,110952.47148247254,False,True,116100.0,Samsung,Galaxy A72,Kurunegala,Used
32.0,4.0,0,90,27953.91566265252,24676.078536864414,87796.20740059376,True,False,18200.0,Realme,Realme Narzo 50,Batticaloa,New
128.0,6.0,0,90,69119.74921630374,89998.6629501347,83246.0201484606,False,True,78900.0,Huawei,Huawei Mate 30,Matara,Used
128.0,6.0,1,30,257365.38849646822,140339.59996967835,83246.0201484606,False,True,117700.0,Apple,iPhone XR,Matara,Used
256.0,12.0,0,3,94936.78554610761,101856.07595881139,91916.9849169941,False,True,108400.0,Sony,Sony Xperia 5 III,Anuradhapura,Used
512.0,8.0,1,14,40497.74011299453,27691.00502306108,115991.70105414501,False,True,33500.0,Oppo,Oppo A16,Mannar,Used
128.0,4.0,0,60,15386.073825503356,21572.264745749373,103711.00702576112,False,True,17400.0,Other,Redmi 12,Kandy,Used
128.0,4.0,0,2,27953.91566265252,28737.602866155034,115991.70105414501,False,True,22300.0,Realme,Realme 9,Mannar,Used
256.0,8.0,0,14,97917.97445255474,253083.3507477765,103293.80948314318,False,True,269800.0,Samsung,Galaxy S23,Jaffna,Used
256.0,6.0,0,3,257365.38849646822,173787.27283977624,91916.9849169941,True,False,206300.0,Apple,iPhone 11,Anuradhapura,New
128.0,6.0,1,4,257365.38849646822,269967.6191386011,100507.63829246433,False,True,236500.0,Apple,iPhone 12 Pro,Ratnapura,Used
32.0,3.0,0,60,34074.161073877825,33135.55697285718,94554.46428776065,False,True,16600.0,Vivo,Vivo Y53s,Kalutara,Used
128.0,4.0,0,2,19583.721190036482,29051.97909569368,95823.04900181488,False,True,18800.0,Nokia,Nokia G20,Colombo,Used
128.0,6.0,0,7,34074.161073877825,33135.55697285718,110952.47148247254,False,True,27500.0,Vivo,Vivo Y53s,Kurunegala,Used
256.0,6.0,0,2,19583.721190036482,30429.332986661073,85661.14130434782,True,False,33000.0,Nokia,Nokia 5.4,Gampaha,New
128.0,6.0,0,60,97917.97445255474,81014.33059306446,95823.04900181488,False,True,66900.0,Samsung,Galaxy A52,Colombo,Used
64.0,3.0,0,14,15386.073825503356,15921.774967089843,95823.04900181488,False,True,12200.0,Other,Infinix Hot 12,Colombo,Used
128.0,6.0,0,21,257365.38849646822,269967.6191386011,94554.46428776065,False,True,211800.0,Apple,iPhone 12 Pro,Kalutara,Used
64.0,6.0,0,3,257365.38849646822,140339.59996967835,101348.45814434181,False,True,88800.0,Apple,iPhone XR,Galle,Used
128.0,4.0,1,14,39362.87425149832,31900.139324537093,101149.44293738395,False,True,21900.0,Xiaomi,Redmi 12C,Ampara,Used
64.0,6.0,0,180,27953.91566265252,24676.078536864414,85661.14130434782,True,False,17400.0,Realme,Realme Narzo 50,Gampaha,New
128.0,8.0,1,6,257365.38849646822,377823.79385442554,111228.6323253798,False,True,358300.0,Apple,iPhone 13 Pro,Trincomalee,Used
128.0,6.0,1,90,97917.97445255474,48782.851526856786,101149.44293738395,False,True,41300.0,Samsung,Galaxy M32,Ampara,Used
128.0,6.0,1,7,40497.74011299453,27691.00502306108,85661.14130434782,False,True,22500.0,Oppo,Oppo A16,Gampaha,Used
64.0,8.0,0,60,34074.161073877825,27091.48565029078,85661.14130434782,False,True,15900.0,Vivo,Vivo Y20,Gampaha,Used
64.0,8.0,1,21,27953.91566265252,28737.602866155034,91916.9849169941,True,False,27000.0,Realme,Realme 9,Anuradhapura,New
64.0,8.0,0,60,97917.97445255474,253083.3507477765,103293.80948314318,True,False,215100.0,Samsung,Galaxy S23,Jaffna,New
512.0,8.0,1,60,30231.324744260754,26330.44096923781,103293.80948314318,False,True,30600.0,Motorola,Moto E40,Jaffna,Used
256.0,8.0,1,7,97917.97445255474,63063.303347058965,103711.00702576112,True,False,104500.0,Samsung,Galaxy A32,Kandy,New
128.0,6.0,0,0,97917.97445255474,54188.93971904517,91916.9849169941,False,True,47300.0,Samsung,Galaxy A23,Anuradhapura,Used
512.0,6.0,1,365,39362.87425149832,52365.87680322117,103711.00702576112,False,True,49700.0,Xiaomi,Redmi Note 11,Kandy,Used
128.0,8.0,0,14,112310.1101226048,69642.55098361245,85661.14130434782,False,True,52100.0,Oneplus,OnePlus Nord CE,Gampaha,Used
256.0,12.0,0,5,97917.97445255474,111445.16141583124,95823.04900181488,False,True,124900.0,Samsung,Galaxy A72,Colombo,Used
128.0,6.0,0,365,257365.38849646822,140339.59996967835,101149.44293738395,False,True,85200.0,Apple,iPhone XR,Ampara,Used
64.0,6.0,0,14,257365.38849646822,427761.19738151116,85661.14130434782,False,True,293700.0,Apple,iPhone 14 Pro,Gampaha,Used
128.0,4.0,0,3,19583.721190036482,32502.02687313935,100507.63829246433,False,True,19700.0,Nokia,Nokia G21,Ratnapura,Used
128.0,6.0,1,2,69119.74921630374,72333.67827121622,95823.04900181488,False,True,66400.0,Huawei,Huawei Nova 5T,Colombo,Used
512.0,8.0,0,30,27953.91566265252,21961.50860801315,95823.04900181488,False,True,23800.0,Realme,Realme C25,Colombo,Used
32.0,4.0,0,4,69119.74921630374,89998.6629501347,100507.63829246433,True,False,73600.0,Huawei,Huawei Mate 30,Ratnapura,New
64.0,8.0,0,21,97917.97445255474,33074.0016748767,95823.04900181488,True,False,32800.0,Samsung,Galaxy M12,Colombo,New
256.0,4.0,0,60,15386.073825503356,8333.520815155518,85661.14130434782,True,False,10900.0,Other,Itel A49,Gampaha,New
32.0,2.0,0,90,69119.74921630374,76593.7240697723,95823.04900181488,False,True,34600.0,Huawei,Huawei P30,Colombo,Used
128.0,4.0,0,1,15386.073825503356,18775.993614846906,95823.04900181488,False,True,14000.0,Other,Redmi 9C,Colombo,Used
512.0,6.0,0,60,257365.38849646822,280262.88759545796,111228.6323253798,False,True,312900.0,Apple,iPhone 13,Trincomalee,Used
32.0,2.0,0,7,39362.87425149832,47890.90705801962,100507.63829246433,False,True,23500.0,Xiaomi,Poco X3,Ratnapura,Used
64.0,4.0,0,7,69119.74921630374,89998.6629501347,103711.00702576112,False,True,60000.0,Huawei,Huawei Mate 30,Kandy,Used
64.0,8.0,1,0,97917.97445255474,169323.4803932598,111228.6323253798,False,True,138900.0,Samsung,Galaxy S21,Trincomalee,Used
128.0,3.0,0,21,19583.721190036482,30429.332986661073,103711.00702576112,True,False,30200.0,Nokia,Nokia 5.4,Kandy,New
128.0,4.0,1,21,257365.38849646822,269967.6191386011,85661.14130434782,False,True,221900.0,Apple,iPhone 12 Pro,Gampaha,Used
128.0,6.0,0,90,257365.38849646822,173787.27283977624,84771.21353568324,False,True,125100.0,Apple,iPhone 11,Vavuniya,Used
64.0,4.0,0,30,69119.74921630374,72333.67827121622,101149.44293738395,True,False,63000.0,Huawei,Huawei Nova 5T,Ampara,New
512.0,6.0,1,1,257365.38849646822,154621.87676715612,102917.33403588989,True,False,228100.0,Apple,iPhone XS Max,Kilinochchi,New
64.0,6.0,0,60,30231.324744260754,41828.615814658624,111228.6323253798,False,True,25000.0,Motorola,Moto G62,Trincomalee,Used
128.0,6.0,0,90,97917.97445255474,169323.4803932598,101644.83202809989,True,False,157500.0,Samsung,Galaxy S21,Nuwara Eliya,New
128.0,6.0,0,90,97917.97445255474,87801.75465945594,85661.14130434782,True,False,87500.0,Samsung,Galaxy A53,Gampaha,New
256.0,6.0,0,1,97917.97445255474,48782.851526856786,103711.00702576112,False,True,52400.0,Samsung,Galaxy M32,Kandy,Used
256.0,8.0,0,1,257365.38849646822,280262.88759545796,124420.06610992628,True,False,347200.0,Apple,iPhone 13,Mullaitivu,New
256.0,8.0,0,2,257365.38849646822,269967.6191386011,91916.9849169941,False,True,276000.0,Apple,iPhone 12 Pro,Anuradhapura,Used
256.0,12.0,0,5,112310.1101226048,154967.67778937303,95823.04900181488,False,True,172500.0,Oneplus,OnePlus 10 Pro,Colombo,Used
64.0,4.0,0,14,69119.74921630374,49548.710433680935,95823.04900181488,False,True,33900.0,Huawei,Huawei P40 Lite,Colombo,Used
64.0,8.0,1,5,39362.87425149832,52365.87680322117,100507.63829246433,False,True,36300.0,Xiaomi,Redmi Note 11,Ratnapura,Used
64.0,4.0,0,6,30231.324744260754,38808.81772295549,91916.9849169941,False,True,27300.0,Motorola,Moto G60,Anuradhapura,Used
128.0,6.0,0,2,97917.97445255474,253083.3507477765,87796.20740059376,False,True,210300.0,Samsung,Galaxy S23,Batticaloa,Used
128.0,8.0,0,30,257365.38849646822,280262.88759545796,82392.69750409125,False,True,236800.0,Apple,iPhone 13,Badulla,Used
128.0,6.0,0,90,257365.38849646822,221074.4410842764,107774.78187801622,True,False,210800.0,Apple,iPhone 12,Puttalam,New
64.0,6.0,1,14,257365.38849646822,140955.23143193364,103711.00702576112,False,True,102600.0,Apple,iPhone SE,Kandy,Used
128.0,8.0,0,7,112310.1101226048,69642.55098361245,85661.14130434782,False,True,52200.0,Oneplus,OnePlus Nord CE,Gampaha,Used
128.0,4.0,0,90,97917.97445255474,54188.93971904517,82392.69750409125,False,True,39900.0,Samsung,Galaxy A23,Badulla,Used
512.0,8.0,0,180,15386.073825503356,15486.906190689504,103711.00702576112,False,True,19800.0,Other,Redmi 9A,Kandy,Used
64.0,3.0,0,7,15386.073825503356,18775.993614846906,101149.44293738395,False,True,11300.0,Other,Redmi 9C,Ampara,Used
512.0,12.0,0,90,97917.97445255474,40701.562497311475,85661.14130434782,False,True,52100.0,Samsung,Galaxy A13,Gampaha,Used
256.0,12.0,1,180,112310.1101226048,110106.22788148513,94554.46428776065,False,True,127700.0,Oneplus,OnePlus 9,Kalutara,Used
256.0,8.0,0,365,97917.97445255474,169323.4803932598,83246.0201484606,True,False,204100.0,Samsung,Galaxy S21,Matara,New
512.0,12.0,1,4,40497.74011299453,27691.00502306108,101348.45814434181,True,False,41600.0,Oppo,Oppo A16,Galle,New
128.0,4.0,0,60,40497.74011299453,37119.528191581325,95823.04900181488,True,False,33900.0,Oppo,Oppo A54,Colombo,New
128.0,4.0,0,21,112310.1101226048,69642.55098361245,95823.04900181488,True,False,52100.0,Oneplus,OnePlus Nord CE,Colombo,New
128.0,4.0,0,365,27953.91566265252,52346.56883936626,95823.04900181488,False,True,33900.0,Realme,Realme GT Neo 2,Colombo,Used
128.0,4.0,0,90,69119.74921630374,72333.67827121622,93990.62876049172,True,False,73700.0,Huawei,Huawei Nova 5T,Kegalle,New
256.0,6.0,0,30,257365.38849646822,377823.79385442554,83246.0201484606,False,True,377200.0,Apple,iPhone 13 Pro,Matara,Used
64.0,6.0,0,2,30231.324744260754,34748.85656212868,82392.69750409125,True,False,23200.0,Motorola,Moto G30,Badulla,New
512.0,6.0,0,60,257365.38849646822,346991.35595038394,83246.0201484606,True,False,541000.0,Apple,iPhone 14,Matara,New
64.0,4.0,0,60,94936.78554610761,130871.36712056895,111228.6323253798,True,False,95000.0,Sony,Sony Xperia 1 III,Trincomalee,New
256.0,8.0,0,21,97917.97445255474,81014.33059306446,95823.04900181488,False,True,91000.0,Samsung,Galaxy A52,Colombo,Used
64.0,4.0,0,365,30231.324744260754,38808.81772295549,85661.14130434782,True,False,26100.0,Motorola,Moto G60,Gampaha,New
64.0,8.0,0,180,97917.97445255474,48782.851526856786,111717.76085735158,True,False,47200.0,Samsung,Galaxy M32,Unknown,New
512.0,6.0,0,5,27953.91566265252,19795.34635056526,95823.04900181488,True,False,28900.0,Realme,Realme C30,Colombo,New
128.0,6.0,0,30,27953.91566265252,52346.56883936626,94554.46428776065,False,True,46500.0,Realme,Realme GT Neo 2,Kalutara,Used
128.0,4.0,0,4,15386.073825503356,15486.906190689504,100507.63829246433,False,True,12200.0,Other,Redmi 9A,Ratnapura,Used
128.0,4.0,0,6,97917.97445255474,63063.303347058965,101644.83202809989,True,False,56600.0,Samsung,Galaxy A32,Nuwara Eliya,New
64.0,8.0,0,21,34074.161073877825,33135.55697285718,85661.14130434782,False,True,24200.0,Vivo,Vivo Y53s,Gampaha,Used
256.0,6.0,0,30,257365.38849646822,381601.4887660484,124420.06610992628,False,True,378000.0,Apple,iPhone 15,Mullaitivu,Used
128.0,6.0,0,30,40497.74011299453,43047.454393762484,84771.21353568324,True,False,47700.0,Oppo,Oppo F19,Vavuniya,New
32.0,3.0,0,3,97917.97445255474,48782.851526856786,111717.76085735158,False,True,26300.0,Samsung,Galaxy M32,Unknown,Used
32.0,3.0,1,14,15386.073825503356,13820.04196151102,95823.04900181488,True,False,14900.0,Other,Tecno Spark 8,Colombo,New
128.0,3.0,1,14,15386.073825503356,15921.774967089843,95823.04900181488,True,False,22900.0,Other,Infinix Hot 12,Colombo,New
256.0,8.0,0,30,97917.97445255474,169323.4803932598,83246.0201484606,True,False,251900.0,Samsung,Galaxy S21,Matara,New
256.0,12.0,1,2,257365.38849646822,140339.59996967835,110952.47148247254,True,False,225700.0,Apple,iPhone XR,Kurunegala,New
256.0,12.0,0,21,97917.97445255474,54188.93971904517,110952.47148247254,False,True,62700.0,Samsung,Galaxy A23,Kurunegala,Used
128.0,4.0,0,60,40497.74011299453,35090.253383405914,85661.14130434782,True,False,38900.0,Oppo,Oppo A57,Gampaha,New
64.0,6.0,0,60,112310.1101226048,69642.55098361245,103711.00702576112,False,True,41900.0,Oneplus,OnePlus Nord CE,Kandy,Used
128.0,8.0,0,4,257365.38849646822,381601.4887660484,82392.69750409125,False,True,338500.0,Apple,iPhone 15,Badulla,Used
256.0,12.0,1,3,97917.97445255474,195397.13717498505,101348.45814434181,True,False,304500.0,Samsung,Galaxy S22,Galle,New
256.0,6.0,1,6,257365.38849646822,130572.75152919091,107774.78187801622,False,True,141800.0,Apple,iPhone X,Puttalam,Used
256.0,6.0,0,2,39362.87425149832,60789.304598206174,82392.69750409125,True,False,71900.0,Xiaomi,Mi 11 Lite,Badulla,New
512.0,8.0,0,6,40497.74011299453,42694.96437108665,107774.78187801622,False,True,58500.0,Oppo,Oppo A74,Puttalam,Used
128.0,4.0,0,90,19583.721190036482,29051.97909569368,115991.70105414501,False,True,16600.0,Nokia,Nokia G20,Mannar,Used
128.0,8.0,0,2,97917.97445255474,195397.13717498505,103711.00702576112,True,False,248000.0,Samsung,Galaxy S22,Kandy,New
128.0,6.0,1,7,257365.38849646822,173787.27283977624,83246.0201484606,True,False,225400.0,Apple,iPhone 11,Matara,New
128.0,6.0,0,21,39362.87425149832,47890.90705801962,95823.04900181488,True,False,46200.0,Xiaomi,Poco X3,Colombo,New
128.0,6.0,0,7,34074.161073877825,27440.34868471268,103711.00702576112,False,True,23600.0,Vivo,Vivo Y33s,Kandy,Used
256.0,12.0,0,180,97917.97445255474,33074.0016748767,111228.6323253798,False,True,34400.0,Samsung,Galaxy M12,Trincomalee,Used
128.0,4.0,0,7,19583.721190036482,19288.194779797588,103711.00702576112,False,True,14300.0,Nokia,Nokia G10,Kandy,Used
